te_ev,pressure_torr,radius_m,lambda_m,n_ar0,k_iz,nu_ion,nu_wall,dnu,rel_dnu,p_lambda_torr_cm,ne_sub_lo,ne_sub_hi,alpha_sub_hi,n_ar_star,f_star,ne_star,alpha_star,C_wall,C_Te,C_Ar,dlnk_dlnTe,ne_ref,nu_RR,nu_3b,class
1.5,10.0,0.2,0.06271313410453205,3.2388026309538096e+23,1.170908462597327e-18,379234.14092663035,4.856583544284871,379229.28434308607,0.9999871937069473,62.71313410453205,nan,nan,nan,1.1590340672489487e+21,0.9964214118632242,5.43460774745235e+21,4.6889111381788675,0.0017957202114335079,0.017738747389703168,0.0035914404228670157,10.878347014617873,5.43460774745235e+21,1082.5887842583852,47634.95303772997,volume-growth (steady state OUT OF SUPPORT)
1.5,20.0,0.005,0.002078509543367318,6.477605261907619e+23,1.170908462597327e-18,758468.2818532607,2210.6186677467367,756257.6631855139,0.9970854171220643,4.1570190867346355,nan,nan,nan,3.49705677912585e+22,0.9460131230951856,1.0319349196543375e+22,0.2950866928481177,0.028533894291116708,0.2818677094860747,0.057067788582233415,10.878347014617873,1.0319349196543375e+22,2055.642692199947,171748.89510725174,volume-growth (steady state OUT OF SUPPORT)
1.5,20.0,0.01,0.004154068068337296,6.477605261907619e+23,1.170908462597327e-18,758468.2818532607,553.4401491916942,757914.841704069,0.9992703186640325,8.308136136674593,nan,nan,nan,1.7497705308473203e+22,0.972987385613985,1.0613591239761538e+22,0.606570464678128,0.01388127676956942,0.1371240689357605,0.02776255353913884,10.878347014617873,1.0613591239761538e+22,2114.2565150640867,181682.8983992658,volume-growth (steady state OUT OF SUPPORT)
1.5,20.0,0.02,0.008284653061723664,6.477605261907619e+23,1.170908462597327e-18,758468.2818532607,139.14551955293348,758329.1363337077,0.9998165440495244,16.569306123447326,nan,nan,nan,8.773651515587028e+21,0.9864554088110592,1.0760503825818521e+22,1.2264567160778732,0.0068652830467347895,0.0678176482892193,0.013730566093469579,10.878347014617873,1.0760503825818521e+22,2143.521905561909,186747.39255697842,volume-growth (steady state OUT OF SUPPORT)
1.5,20.0,0.05,0.020314161161742474,6.477605261907619e+23,1.170908462597327e-18,758468.2818532607,23.143023254080475,758445.1388300066,0.9999694871574621,40.62832232348495,nan,nan,nan,3.5781275097883366e+21,0.9944761569050372,1.0847996164326958e+22,3.031752259988261,0.0027772627109300626,0.027434764809325524,0.005554525421860125,10.878347014617873,1.0847996164326958e+22,2160.950619607035,189796.57899222794,volume-growth (steady state OUT OF SUPPORT)
1.5,20.0,0.1,0.038122848105260086,6.477605261907619e+23,1.170908462597327e-18,758468.2818532607,6.571238068530044,758461.7106151922,0.9999913361728819,76.24569621052018,nan,nan,nan,1.9066429320918294e+21,0.99705656202408,1.08761438726852e+22,5.7043422707117415,0.0014760636898796709,0.014581069344308688,0.0029521273797593417,10.878347014617873,1.08761438726852e+22,2166.5577203928265,190782.80163770806,volume-growth (steady state OUT OF SUPPORT)
1.5,20.0,0.2,0.06271313410453205,6.477605261907619e+23,1.170908462597327e-18,758468.2818532607,2.4282917721424355,758465.8535614886,0.9999967984267368,125.4262682090641,nan,nan,nan,1.1590340672489487e+21,0.9982107059316121,1.0888733564851328e+22,9.394662221358622,0.0008962506902377826,0.008853475330259607,0.0017925013804755653,10.878347014617873,1.0888733564851328e+22,2169.065621637899,191224.73895123322,volume-growth (steady state OUT OF SUPPORT)
1.5,50.0,0.005,0.002078509543367318,1.619401315476905e+24,1.170908462597327e-18,1896170.7046331519,884.2474670986946,1895286.4571660531,0.9995336667395303,10.392547716836589,nan,nan,nan,3.49705677912585e+22,0.9784052492380743,2.668172664874031e+22,0.7629766496216248,0.011035688319713376,0.10901435876729396,0.02207137663942675,10.878347014617873,2.668172664874031e+22,5315.073204338488,1148199.0821511762,volume-growth (steady state OUT OF SUPPORT)
1.5,50.0,0.01,0.004154068068337296,1.619401315476905e+24,1.170908462597327e-18,1896170.7046331519,221.37605967667764,1895949.3285734751,0.9998832509862452,20.77034034168648,nan,nan,nan,1.7497705308473203e+22,0.989194954245594,2.6975968691958474e+22,1.5416860791966507,0.005461535012906745,0.053950938089978334,0.01092307002581349,10.878347014617873,2.6975968691958474e+22,5373.687027202628,1173663.0499954608,volume-growth (steady state OUT OF SUPPORT)
1.5,50.0,0.02,0.008284653061723664,1.619401315476905e+24,1.170908462597327e-18,1896170.7046331519,55.658207821173384,1896115.0464253307,0.9999706470479239,41.42326530861832,nan,nan,nan,8.773651515587028e+21,0.9945821635244237,2.7122881278015454e+22,3.091401707696013,0.0027236746617179857,0.02690540346337221,0.005447349323435971,10.878347014617873,2.7122881278015454e+22,5402.95241770045,1186481.5252933044,volume-growth (steady state OUT OF SUPPORT)
1.5,50.0,0.05,0.020314161161742474,1.619401315476905e+24,1.170908462597327e-18,1896170.7046331519,9.257209301632187,1896161.4474238502,0.9999951179451939,101.57080580871236,nan,nan,nan,3.5781275097883366e+21,0.9977904627620149,2.721037361652389e+22,7.604640567471983,0.0011072150518801444,0.010937454502280198,0.002214430103760289,10.878347014617873,2.721037361652389e+22,5420.381131745575,1194148.5185544253,volume-growth (steady state OUT OF SUPPORT)
1.5,50.0,0.1,0.038122848105260086,1.619401315476905e+24,1.170908462597327e-18,1896170.7046331519,2.6284952274120172,1896168.0761379246,0.9999986137876612,190.61424052630042,nan,nan,nan,1.9066429320918294e+21,0.998822624809632,2.723852132488213e+22,14.286115594280684,0.0005893815183613699,0.005822115162375988,0.0011787630367227399,10.878347014617873,2.723852132488213e+22,5425.9882325313665,1196620.3647642678,volume-growth (steady state OUT OF SUPPORT)
1.5,50.0,0.2,0.06271313410453205,1.619401315476905e+24,1.170908462597327e-18,1896170.7046331519,0.9713167088569742,1896169.733316443,0.9999994877482778,313.56567052266024,nan,nan,nan,1.1590340672489487e+21,0.9992842823726449,2.725111101704826e+22,23.51191547089789,0.0003581151229837003,0.0035375854560155484,0.0007162302459674006,10.878347014617873,2.725111101704826e+22,5428.49613377644,1197726.7804471168,volume-growth (steady state OUT OF SUPPORT)
2.0,0.5,0.005,0.002078509543367318,1.619401315476905e+22,1.8024008404604193e-17,291881.0292058282,117899.66227982596,173981.36692600226,0.5960694581603464,0.10392547716836589,nan,nan,nan,1.0292190920398437e+22,0.36444469804772006,7.485490951367334e+19,0.0072729810487012925,0.871950264823253,6.325369291975669,1.743900529646506,8.2542776201322,7.485490951367334e+19,12.017428783183604,2.4763133497752015,volume-growth (steady state OUT OF SUPPORT)
2.0,0.5,0.01,0.004154068068337296,1.619401315476905e+22,1.8024008404604193e-17,291881.0292058282,29516.807956890356,262364.2212489378,0.898873838984322,0.2077034034168648,nan,nan,nan,5.149751207319316e+21,0.6819966021947598,1.4007830054708838e+20,0.027200984068511076,0.23314148251022157,1.691273038898343,0.46628296502044314,8.2542776201322,1.4007830054708838e+20,22.488585075191754,8.671749977437196,volume-growth (steady state OUT OF SUPPORT)
2.0,0.5,0.02,0.008284653061723664,1.619401315476905e+22,1.8024008404604193e-17,291881.0292058282,7421.094376156453,284459.93482967175,0.974574934190316,0.4142326530861832,nan,nan,nan,2.582174158751774e+21,0.8405476064473039,1.7264379303525787e+20,0.06685985623785891,0.0948503049260022,0.6880704442874127,0.1897006098520044,8.2542776201322,1.7264379303525787e+20,27.716745650209095,13.172462095994252,volume-growth (steady state OUT OF SUPPORT)
2.0,0.5,0.05,0.020314161161742474,1.619401315476905e+22,1.8024008404604193e-17,291881.0292058282,1234.2945735509584,290646.7346322772,0.9957712408479943,1.0157080580871236,nan,nan,nan,1.053079025999597e+21,0.9349710898753055,1.920378502017677e+20,0.18235844173183752,0.034775893516326366,0.2522739860555868,0.06955178703265273,8.2542776201322,1.920378502017677e+20,30.8303250043188,16.2981642639219,volume-growth (steady state OUT OF SUPPORT)
2.0,0.5,0.1,0.038122848105260086,1.619401315476905e+22,1.8024008404604193e-17,291881.0292058282,350.4660303216023,291530.5631755066,0.9987992846562341,1.9061424052630043,nan,nan,nan,5.61144251110004e+20,0.9653486602890186,1.9827723383595077e+20,0.3533444982172355,0.017947577459012102,0.13019670949650064,0.035895154918024204,8.2542776201322,1.9827723383595077e+20,31.832014124804076,17.374436269576925,volume-growth (steady state OUT OF SUPPORT)
2.0,0.5,0.2,0.06271313410453205,1.619401315476905e+22,1.8024008404604193e-17,291881.0292058282,129.50889451426323,291751.520311314,0.9995562956082942,3.1356567052266024,nan,nan,nan,3.411154195315628e+20,0.9789357081366143,2.0106793772775647e+20,0.5894425353268208,0.010758771841861369,0.07804711779252342,0.021517543683722738,8.2542776201322,2.0106793772775647e+20,32.28004198954423,17.86696006252981,volume-growth (steady state OUT OF SUPPORT)
2.0,1.0,0.005,0.002078509543367318,3.23880263095381e+22,1.8024008404604193e-17,583762.0584116564,58949.83113991298,524812.2272717435,0.8990173645400866,0.20785095433673179,nan,nan,nan,1.0292190920398437e+22,0.68222234902386,2.802493353748829e+20,0.02722931760034177,0.23289888658061686,1.6895131806754764,0.4657977731612337,8.2542776201322,2.802493353748829e+20,44.99205798635026,34.70996710986118,volume-growth (steady state OUT OF SUPPORT)
2.0,1.0,0.01,0.004154068068337296,3.23880263095381e+22,1.8024008404604193e-17,583762.0584116564,14758.403978445178,569003.6544332112,0.9747184597460805,0.4154068068337296,nan,nan,nan,5.149751207319316e+21,0.8409983010973798,3.454727264082979e+20,0.06708532363996134,0.09453152205845493,0.685757904865683,0.18906304411690986,8.2542776201322,3.454727264082979e+20,55.46321427835841,52.746367251150545,volume-growth (steady state OUT OF SUPPORT)
2.0,1.0,0.02,0.008284653061723664,3.23880263095381e+22,1.8024008404604193e-17,583762.0584116564,3710.5471880782266,580051.5112235782,0.9936437335475791,0.8284653061723664,nan,nan,nan,2.582174158751774e+21,0.9202738032236519,3.780382188964674e+20,0.14640306797865701,0.04331656323209083,0.3142303752355978,0.08663312646418166,8.2542776201322,3.780382188964674e+20,60.691374853375756,63.15917320975601,volume-growth (steady state OUT OF SUPPORT)
2.0,1.0,0.05,0.020314161161742474,3.23880263095381e+22,1.8024008404604193e-17,583762.0584116564,617.1472867754792,583144.9111248809,0.9989428102119985,2.031416116174247,nan,nan,nan,1.053079025999597e+21,0.9674855449376527,3.974322760629772e+20,0.3774002389666142,0.016803587005758628,0.12189788515381905,0.033607174011517256,8.2542776201322,3.974322760629772e+20,63.80495420748545,69.80576442762886,volume-growth (steady state OUT OF SUPPORT)
2.0,1.0,0.1,0.038122848105260086,3.23880263095381e+22,1.8024008404604193e-17,583762.0584116564,175.23301516080116,583586.8253964956,0.9996998211640585,3.8122848105260085,nan,nan,nan,5.61144251110004e+20,0.9826743301445093,4.036716596971603e+20,0.7193723519374102,0.00881557059343496,0.06395059646465076,0.01763114118686992,8.2542776201322,4.036716596971603e+20,64.80664332797073,72.0147637077986,volume-growth (steady state OUT OF SUPPORT)
2.0,1.0,0.2,0.06271313410453205,3.23880263095381e+22,1.8024008404604193e-17,583762.0584116564,64.75444725713162,583697.3039643993,0.9998890739020735,6.271313410453205,nan,nan,nan,3.411154195315628e+20,0.9894678540683072,4.06462363588966e+20,1.1915684261565807,0.00532212637752138,0.038608182271968605,0.01064425275504276,8.2542776201322,4.06462363588966e+20,65.25467119271089,73.01392511091927,volume-growth (steady state OUT OF SUPPORT)
2.0,2.0,0.005,0.002078509543367318,6.47760526190762e+22,1.8024008404604193e-17,1167524.1168233128,29474.91556995649,1138049.2012533564,0.9747543411350217,0.41570190867346357,nan,nan,nan,1.0292190920398437e+22,0.84111117451193,6.91038187097302e+20,0.06714199070362271,0.09445173854708812,0.6851791331247191,0.18890347709417624,8.2542776201322,6.91038187097302e+20,110.94131639268358,211.04210704632237,volume-growth (steady state OUT OF SUPPORT)
2.0,2.0,0.01,0.004154068068337296,6.47760526190762e+22,1.8024008404604193e-17,1167524.1168233128,7379.201989222589,1160144.9148340903,0.9936796149365201,0.8308136136674592,nan,nan,nan,5.149751207319316e+21,0.9204991505486899,7.56261578130717e+20,0.14685400278286187,0.04318355394674798,0.3132654889536654,0.08636710789349596,8.2542776201322,7.56261578130717e+20,121.41247268469172,252.76043421486648,volume-growth (steady state OUT OF SUPPORT)
2.0,2.0,0.02,0.008284653061723664,6.47760526190762e+22,1.8024008404604193e-17,1167524.1168233128,1855.2735940391133,1165668.8432292738,0.9984109333868948,1.6569306123447327,nan,nan,nan,2.582174158751774e+21,0.960136901611826,7.888270706188865e+20,0.30548949146025317,0.020759070045768484,0.15059205724777502,0.04151814009153697,8.2542776201322,7.888270706188865e+20,126.64063325970906,274.9974278535687,volume-growth (steady state OUT OF SUPPORT)
2.0,2.0,0.05,0.020314161161742474,6.47760526190762e+22,1.8024008404604193e-17,1167524.1168233128,308.5736433877396,1167215.543179925,0.9997357025529996,4.062832232348494,nan,nan,nan,1.053079025999597e+21,0.9837427724688264,8.082211277853963e+20,0.7674838334361676,0.008262946364715893,0.05994170688991122,0.016525892729431786,8.2542776201322,8.082211277853963e+20,129.75421261381877,288.685797171332,volume-growth (steady state OUT OF SUPPORT)
2.0,2.0,0.1,0.038122848105260086,6.47760526190762e+22,1.8024008404604193e-17,1167524.1168233128,87.61650758040058,1167436.5003157323,0.9999249552910145,7.624569621052017,nan,nan,nan,5.61144251110004e+20,0.9913371650722547,8.144605114195794e+20,1.4514280593777595,0.004369267708789034,0.03169588095623458,0.008738535417578068,8.2542776201322,8.144605114195794e+20,130.75590173430405,293.1602510005311,volume-growth (steady state OUT OF SUPPORT)
2.0,2.0,0.2,0.06271313410453205,6.47760526190762e+22,1.8024008404604193e-17,1167524.1168233128,32.37722362856581,1167491.7395996843,0.9999722684755183,12.54262682090641,nan,nan,nan,3.411154195315628e+20,0.9947339270341535,8.17251215311385e+20,2.3958202078161004,0.0026469756498340795,0.01920189621762625,0.005293951299668159,8.2542776201322,8.17251215311385e+20,131.2039295990442,295.1726876239873,volume-growth (steady state OUT OF SUPPORT)
2.0,5.0,0.005,0.002078509543367318,1.6194013154769048e+23,1.8024008404604193e-17,2918810.2920582816,11789.966227982599,2907020.325830299,0.9959606945816034,1.0392547716836589,nan,nan,nan,1.0292190920398437e+22,0.936444469804772,1.923404742264559e+21,0.18688001001346555,0.03393448957442073,0.24617020827032976,0.06786897914884146,8.2542776201322,1.923404742264559e+21,308.7890916116835,1634.9571861860193,volume-growth (steady state OUT OF SUPPORT)
2.0,5.0,0.01,0.004154068068337296,1.6194013154769048e+23,1.8024008404604193e-17,2918810.2920582816,2951.680795689036,2915858.6112625925,0.9989887383898431,2.077034034168648,nan,nan,nan,5.149751207319316e+21,0.968199660219476,1.9886281332979741e+21,0.3861600402115634,0.01642240804614378,0.11913270715781979,0.03284481609228756,8.2542776201322,1.9886281332979741e+21,319.2602479036916,1747.721294436328,volume-growth (steady state OUT OF SUPPORT)
2.0,5.0,0.02,0.008284653061723664,1.6194013154769048e+23,1.8024008404604193e-17,2918810.2920582816,742.1094376156453,2918068.182620666,0.9997457493419032,4.142326530861832,nan,nan,nan,2.582174158751774e+21,0.9840547606447304,2.0211936257861435e+21,0.7827487619050417,0.008101804895909772,0.05877274193907575,0.016203609791819545,8.2542776201322,2.0211936257861435e+21,324.48840847870895,1805.4308511153201,volume-growth (steady state OUT OF SUPPORT)
2.0,5.0,0.05,0.020314161161742474,1.6194013154769048e+23,1.8024008404604193e-17,2918810.2920582816,123.42945735509586,2918686.8626009263,0.9999577124084799,10.157080580871238,nan,nan,nan,1.053079025999597e+21,0.9934971089875305,2.0405876829526533e+21,1.9377346168448275,0.003272727697766808,0.023741275294696534,0.006545455395533616,8.2542776201322,2.0405876829526533e+21,327.6019878328187,1840.244554732755,volume-growth (steady state OUT OF SUPPORT)
2.0,5.0,0.1,0.038122848105260086,1.6194013154769048e+23,1.8024008404604193e-17,2918810.2920582816,35.046603032160235,2918775.245455249,0.9999879928465623,19.061424052630045,nan,nan,nan,5.61144251110004e+20,0.9965348660289018,2.0468270665868362e+21,3.647595181698807,0.0017385914378020661,0.012612224957800991,0.0034771828756041323,8.2542776201322,2.0468270665868362e+21,328.60367695330393,1851.5153722090415,volume-growth (steady state OUT OF SUPPORT)
2.0,5.0,0.2,0.06271313410453205,1.6194013154769048e+23,1.8024008404604193e-17,2918810.2920582816,12.950889451426324,2918797.34116883,0.9999955629560829,31.356567052266026,nan,nan,nan,3.411154195315628e+20,0.9978935708136615,2.0496177704786421e+21,6.00857555279466,0.001055437798151652,0.007656438798573135,0.002110875596303304,8.2542776201322,2.0496177704786421e+21,329.0517048180441,1856.567634493505,volume-growth (steady state OUT OF SUPPORT)
2.0,10.0,0.005,0.002078509543367318,3.2388026309538096e+23,1.8024008404604193e-17,5837620.584116563,5894.983113991299,5831725.601002572,0.9989901736454009,2.0785095433673177,nan,nan,nan,1.0292190920398437e+22,0.968222234902386,3.9773490008766546e+21,0.3864433755298703,0.01641036734754276,0.11904536058742766,0.03282073469508552,8.2542776201322,3.9773490008766546e+21,638.5353836433501,6991.2111825198945,volume-growth (steady state OUT OF SUPPORT)
2.0,10.0,0.01,0.004154068068337296,3.2388026309538096e+23,1.8024008404604193e-17,5837620.584116563,1475.840397844518,5836144.743718719,0.9997471845974609,4.154068068337296,nan,nan,nan,5.149751207319316e+21,0.984099830109738,4.042572391910069e+21,0.7850034359260659,0.008078535024484737,0.05860393583157376,0.016157070048969473,8.2542776201322,4.042572391910069e+21,649.0065399353581,7222.384925906475,volume-growth (steady state OUT OF SUPPORT)
2.0,10.0,0.02,0.008284653061723664,3.2388026309538096e+23,1.8024008404604193e-17,5837620.584116563,371.05471880782267,5837249.529397755,0.9999364373354757,8.284653061723663,nan,nan,nan,2.582174158751774e+21,0.9920273803223651,4.0751378843982386e+21,1.5781808793130225,0.004018346587895639,0.029150201722505924,0.008036693175791278,8.2542776201322,4.0751378843982386e+21,654.2347005103754,7339.21542098595,volume-growth (steady state OUT OF SUPPORT)
2.0,10.0,0.05,0.020314161161742474,3.2388026309538096e+23,1.8024008404604193e-17,5837620.584116563,61.71472867754793,5837558.869387886,0.99998942810212,20.314161161742476,nan,nan,nan,1.053079025999597e+21,0.9967485544937653,4.0945319415647484e+21,3.888152589192594,0.0016310259450970804,0.01183191501137272,0.0032620518901941608,8.2542776201322,4.0945319415647484e+21,657.3482798644851,7409.238015102838,volume-growth (steady state OUT OF SUPPORT)
2.0,10.0,0.1,0.038122848105260086,3.2388026309538096e+23,1.8024008404604193e-17,5837620.584116563,17.523301516080117,5837603.0608150475,0.9999969982116407,38.12284810526009,nan,nan,nan,5.61144251110004e+20,0.998267433014451,4.100771325198932e+21,7.307873718900555,0.000867786991867109,0.006295167754143413,0.001735573983734218,8.2542776201322,4.100771325198932e+21,658.3499689849705,7431.836105324274,volume-growth (steady state OUT OF SUPPORT)
2.0,10.0,0.2,0.06271313410453205,3.2388026309538096e+23,1.8024008404604193e-17,5837620.584116563,6.475444725713162,5837614.1086718375,0.9999988907390207,62.71313410453205,nan,nan,nan,3.411154195315628e+20,0.9989467854068307,4.103562029090738e+21,12.02983446109226,0.0005271625118350945,0.0038241832117780015,0.001054325023670189,8.2542776201322,4.103562029090738e+21,658.7979968497107,7441.954743710415,volume-growth (steady state OUT OF SUPPORT)
2.0,20.0,0.005,0.002078509543367318,6.477605261907619e+23,1.8024008404604193e-17,11675241.168233126,2947.4915569956497,11672293.67667613,0.9997475434113502,4.1570190867346355,nan,nan,nan,1.0292190920398437e+22,0.984111117451193,8.085237518100845e+21,0.7855701065626798,0.00807270757694446,0.05856166190929983,0.01614541515388892,8.2542776201322,8.085237518100845e+21,1298.027967706683,28890.202416816563,volume-growth (steady state OUT OF SUPPORT)
2.0,20.0,0.01,0.004154068068337296,6.477605261907619e+23,1.8024008404604193e-17,11675241.168233126,737.920198922259,11674503.248034203,0.9999367961493651,8.308136136674593,nan,nan,nan,5.149751207319316e+21,0.992049915054869,8.15046090913426e+21,1.5826902273550711,0.004006897649243458,0.02906714794306714,0.008013795298486916,8.2542776201322,8.15046090913426e+21,1308.4991239986912,29358.195430475687,volume-growth (steady state OUT OF SUPPORT)
2.0,20.0,0.02,0.008284653061723664,6.477605261907619e+23,1.8024008404604193e-17,11675241.168233126,185.52735940391133,11675055.640873723,0.9999841093338689,16.569306123447326,nan,nan,nan,2.582174158751774e+21,0.9960136901611826,8.183026401622429e+21,3.1690451141289846,0.0020011320517955584,0.01451676745826975,0.004002264103591117,8.2542776201322,8.183026401622429e+21,1313.7272845737086,29593.26780235613,volume-growth (steady state OUT OF SUPPORT)
2.0,20.0,0.05,0.020314161161742474,6.477605261907619e+23,1.8024008404604193e-17,11675241.168233126,30.857364338773966,11675210.310868789,0.99999735702553,40.62832232348495,nan,nan,nan,1.053079025999597e+21,0.9983742772468827,8.20242045878894e+21,7.788988533888129,0.0008141850156638832,0.005906324137777493,0.0016283700313277664,8.2542776201322,8.20242045878894e+21,1316.8408639278184,29733.708177471934,volume-growth (steady state OUT OF SUPPORT)
2.0,20.0,0.1,0.038122848105260086,6.477605261907619e+23,1.8024008404604193e-17,11675241.168233126,8.761650758040059,11675232.406582369,0.9999992495529102,76.24569621052018,nan,nan,nan,5.61144251110004e+20,0.9991337165072255,8.208659842423121e+21,14.628430793304046,0.000433517295263975,0.003144854812973697,0.00086703459052795,8.2542776201322,8.208659842423121e+21,1317.8425530483034,29778.960813183647,volume-growth (steady state OUT OF SUPPORT)
2.0,20.0,0.2,0.06271313410453205,6.477605261907619e+23,1.8024008404604193e-17,11675241.168233126,3.237722362856581,11675237.930510763,0.9999997226847551,125.4262682090641,nan,nan,nan,3.411154195315628e+20,0.9994733927034154,8.211450546314928e+21,24.072352277687457,0.0002634423789712971,0.0019110841539658665,0.0005268847579425942,8.2542776201322,8.211450546314928e+21,1318.2905809130436,29799.21220377315,volume-growth (steady state OUT OF SUPPORT)
2.0,50.0,0.005,0.002078509543367318,1.619401315476905e+24,1.8024008404604193e-17,29188102.920582823,1178.9966227982595,29186923.923960026,0.9999596069458161,10.392547716836589,nan,nan,nan,1.0292190920398437e+22,0.9936444469804772,2.0408903069773416e+22,1.9829502996611081,0.00319810221796958,0.023199921346711873,0.00639620443593916,8.2542776201322,2.0408903069773416e+22,3276.505719896682,184079.04205273793,volume-growth (steady state OUT OF SUPPORT)
2.0,50.0,0.01,0.004154068068337296,1.619401315476905e+24,1.8024008404604193e-17,29188102.920582823,295.1680795689036,29187807.752503254,0.9999898873838984,20.77034034168648,nan,nan,nan,5.149751207319316e+21,0.9968199660219476,2.0474126460806834e+22,3.975750601642087,0.0015950894276040347,0.01157122153677743,0.0031901788552080694,8.2542776201322,2.0474126460806834e+22,3286.9768761886908,185257.49287721474,volume-growth (steady state OUT OF SUPPORT)
2.0,50.0,0.02,0.008284653061723664,1.619401315476905e+24,1.8024008404604193e-17,29188102.920582823,74.21094376156452,29188028.70963906,0.9999974574934191,41.42326530861832,nan,nan,nan,2.582174158751774e+21,0.998405476064473,2.0506691953295003e+22,7.941637818576871,0.0007985352513350898,0.005792796402646783,0.0015970705026701797,8.2542776201322,2.0506691953295003e+22,3292.205036763708,185847.2908794981,volume-growth (steady state OUT OF SUPPORT)
2.0,50.0,0.05,0.020314161161742474,1.619401315476905e+24,1.8024008404604193e-17,29188102.920582823,12.342945735509584,29188090.577637088,0.9999995771240848,101.57080580871236,nan,nan,nan,1.053079025999597e+21,0.999349710898753,2.0526086010461514e+22,19.491496367974733,0.0003253561261663606,0.002360223664621538,0.0006507122523327212,8.2542776201322,2.0526086010461514e+22,3295.318616117818,186198.98459761063,volume-growth (steady state OUT OF SUPPORT)
2.0,50.0,0.1,0.038122848105260086,1.619401315476905e+24,1.8024008404604193e-17,29188102.920582823,3.504660303216023,29188099.41592252,0.9999998799284656,190.61424052630042,nan,nan,nan,5.61144251110004e+20,0.9996534866028902,2.0532325394095695e+22,36.590102016514535,0.00017331675513248813,0.0012572878579515414,0.00034663351026497627,8.2542776201322,2.0532325394095695e+22,3296.320305238303,186312.2008697932,volume-growth (steady state OUT OF SUPPORT)
2.0,50.0,0.2,0.06271313410453205,1.619401315476905e+24,1.8024008404604193e-17,29188102.920582823,1.2950889451426322,29188101.625493877,0.9999999556295608,313.56567052266024,nan,nan,nan,3.411154195315628e+20,0.9997893570813662,2.05351160979875e+22,60.19990572747305,0.00010534364921063866,0.0007641920768917931,0.0002106872984212773,8.2542776201322,2.05351160979875e+22,3296.7683331030426,186362.8505169927,volume-growth (steady state OUT OF SUPPORT)
3.0,0.5,0.005,0.002078509543367318,1.619401315476905e+22,2.903898344980981e-16,4702576.799873408,176849.49341973892,4525727.306453669,0.9623930664089315,0.10392547716836589,nan,nan,nan,3.1404251687137145e+21,0.8060749278946413,1.1084415662532464e+20,0.03529590761454929,0.12028973076477192,0.5573308424231707,0.24057946152954385,5.633237092474985,1.1084415662532464e+20,13.129120262000303,0.8757496258398969,volume-growth (steady state OUT OF SUPPORT)
3.0,0.5,0.01,0.004154068068337296,1.619401315476905e+22,2.903898344980981e-16,4702576.799873408,44275.21193533553,4658301.587938072,0.990584904017617,0.2077034034168648,nan,nan,nan,1.5713280514478975e+21,0.9029685824983321,1.2416809842679375e+20,0.07902111739962847,0.053729121578738374,0.24893975904470877,0.10745824315747675,5.633237092474985,1.2416809842679375e+20,14.707296681950746,1.0989410948072926,volume-growth (steady state OUT OF SUPPORT)
3.0,0.5,0.02,0.008284653061723664,1.619401315476905e+22,2.903898344980981e-16,4702576.799873408,11131.641564234678,4691445.158309173,0.9976328634197883,0.4142326530861832,nan,nan,nan,7.878910118228072e+20,0.9513467721501278,1.308206308967209e+20,0.16603899388833468,0.025570711581809256,0.11847516938181835,0.05114142316361851,5.633237092474985,1.308206308967209e+20,15.495266941310186,1.21985112829579,volume-growth (steady state OUT OF SUPPORT)
3.0,0.5,0.05,0.020314161161742474,1.619401315476905e+22,2.903898344980981e-16,4702576.799873408,1851.4418603264376,4700725.358013081,0.9996062920523964,1.0157080580871236,nan,nan,nan,3.213228265460152e+20,0.9801579248160986,1.3478248085402467e+20,0.41946126984764054,0.010121876629025984,0.04689705424305886,0.02024375325805197,5.633237092474985,1.3478248085402467e+20,15.964534840792384,1.2948553202401765,volume-growth (steady state OUT OF SUPPORT)
3.0,0.5,0.1,0.038122848105260086,1.619401315476905e+22,2.903898344980981e-16,4702576.799873408,525.6990454824034,4702051.100827926,0.9998882104284833,1.9061424052630043,nan,nan,nan,1.712202526259244e+20,0.9894269412412141,1.3605707242465159e+20,0.7946318869293109,0.005343021459230848,0.024755485210798185,0.010686042918461695,5.633237092474985,1.3605707242465159e+20,16.11550595668312,1.3194611199506636,volume-growth (steady state OUT OF SUPPORT)
3.0,0.5,0.2,0.06271313410453205,1.619401315476905e+22,2.903898344980981e-16,4702576.799873408,194.26334177139483,4702382.5365316365,0.9999586900225049,3.1356567052266024,nan,nan,nan,1.0408351897263358e+20,0.9935727161650488,1.3662716201445078e+20,1.3126685508238227,0.003234430520475107,0.014985883460498438,0.006468861040950214,5.633237092474985,1.3662716201445078e+20,16.18303116516017,1.3305415723850296,volume-growth (steady state OUT OF SUPPORT)
3.0,1.0,0.005,0.002078509543367318,3.23880263095381e+22,2.903898344980981e-16,9405153.599746816,88424.74670986946,9316728.853036946,0.9905982666022328,0.20785095433673179,nan,nan,nan,3.1404251687137145e+21,0.9030374639473207,2.4835514076526628e+20,0.07908328567720337,0.053686884500251324,0.2487440646459848,0.10737376900050265,5.633237092474985,2.4835514076526628e+20,29.41683720698926,4.396435051884915,volume-growth (steady state OUT OF SUPPORT)
